,Customer,Income,Marital Status
921,YG10247,62396.0,Married
922,FE73696,97212.0,Married
923,SW19699,49648.0,Divorced
924,QJ40732,97984.0,Married
925,HM76207,26308.0,Married
926,NT59303,63528.0,Divorced
927,PU41393,20225.0,Married
928,QO86948,0.0,Single
929,QN10888,87620.0,Married
930,VY19543,0.0,Married
931,XC15133,34990.0,Single
932,ST43550,99934.0,Married
933,YT69858,85702.0,Married
934,JX68983,94648.0,Divorced
935,HX78576,24516.0,Married
936,ZQ11381,61063.0,Married
937,ON39271,0.0,Married
938,SB18278,0.0,Divorced
939,ZT30559,15169.0,Married
940,XI41106,55390.0,Married
941,ZS88847,27592.0,Married
942,KR48903,88264.0,Married
943,KR62797,83297.0,Married
944,ZJ73220,0.0,Single
945,FY62633,0.0,Single
946,CU36986,55897.0,Married
947,WZ53904,21297.0,Single
948,AA71604,87560.0,Married
949,TD10493,0.0,Single
950,LY97989,0.0,Single
951,VX39856,89398.0,Married
952,TP51897,36843.0,Married
953,QQ89253,0.0,Married
954,EI91403,34946.0,Married
955,QG15435,75680.0,Married
956,FZ55002,0.0,Married
957,KU29408,37722.0,Single
958,UN37063,10269.0,Single
959,VB87946,49714.0,Married
960,AB60627,77517.0,Married
961,TA34903,81082.0,Married
962,AQ51368,72540.0,Married
963,NZ26102,0.0,Single
964,GB45753,61546.0,Married
965,BV79904,44818.0,Divorced
966,OB49075,17622.0,Divorced
967,DS97676,0.0,Single
968,JO63462,79797.0,Divorced
969,WZ40465,36234.0,Married
970,RS24501,28919.0,Single
971,VT78274,0.0,Married
972,SU56153,63568.0,Married
973,MN20737,73935.0,Married
974,KL43114,0.0,Married
975,YQ15567,18846.0,Married
976,TR88637,38893.0,Single
977,TC88986,0.0,Married
978,XX88577,84824.0,Married
979,NE49052,20068.0,Married
980,KX17826,0.0,Married
981,CC91503,0.0,Married
982,WH32183,97245.0,Divorced
983,ES90681,51808.0,Married
984,DW96592,71391.0,Married
985,MT23134,0.0,Married
986,BM69081,0.0,Single
987,MB90871,23496.0,Married
988,QR15221,22562.0,Married
989,QL77686,23986.0,Married
990,ON77827,22974.0,Married
991,KP18988,0.0,Single
992,TI92884,61844.0,Divorced
993,JH73503,24804.0,Married
994,YE97964,27760.0,Married
995,VA30351,74454.0,Single
996,PV55726,29462.0,Single
997,UC88305,52266.0,Single
998,TS53809,0.0,Single
999,ZV32120,23599.0,Single
1000,FB80807,36088.0,Single
1001,AS55677,70534.0,Divorced
1002,WA15684,27398.0,Married
1003,SA50567,85296.0,Married
1004,KJ31611,31063.0,Married
1005,VL37375,0.0,Single
1006,KN21017,52367.0,Married
1007,PX44289,58651.0,Single
1008,AM97901,84831.0,Single
1009,RE42925,49088.0,Divorced
1010,TR81766,70263.0,Married
1011,CH85057,45354.0,Married
1012,UP71482,0.0,Married
1013,EG40670,28334.0,Single
1014,HV83672,38772.0,Married
1015,MG10140,41479.0,Married
1016,TC44716,23909.0,Single
1017,QO65264,48328.0,Married
1018,EB66698,86689.0,Single
1019,OT52034,24204.0,Married
1020,CH85444,25943.0,Married
1021,PU85769,0.0,Single
1022,UI73201,62375.0,Married
1023,SL50592,0.0,Married
1024,XP11075,0.0,Single
1025,SI31236,70200.0,Divorced
1026,JN26745,0.0,Married
1027,VK48036,79027.0,Single
1028,EC71986,26736.0,Married
1029,DS45802,26893.0,Married
1030,OA96690,47406.0,Married
1031,EM27919,17622.0,Divorced
1032,QO41043,27572.0,Married
1033,OV50124,0.0,Single
1034,PR31642,32802.0,Married
1035,PO98961,18400.0,Married
1036,TK30357,90844.0,Divorced
1037,NF31087,44685.0,Married
1038,NH16984,0.0,Divorced
1039,OS75493,42589.0,Divorced
1040,VT63298,0.0,Single
1041,HT16519,63009.0,Married
1042,SZ16483,79583.0,Married
1043,VM92311,89129.0,Single
1044,NJ46849,0.0,Single
1045,WZ31900,94389.0,Married
1046,RG30482,0.0,Single
1047,ZM86949,84106.0,Single
1048,QQ39596,0.0,Married
1049,FH51383,76717.0,Married
1050,BJ53923,51978.0,Married
1051,CZ96653,47325.0,Married
1052,FB23788,86721.0,Divorced
1053,NT43594,24910.0,Single
1054,VO38365,90125.0,Married
1055,KJ86296,0.0,Single
1056,PI47776,89451.0,Single
1057,MD73554,59537.0,Married
1058,UX92071,0.0,Single
1059,YG44474,54193.0,Married
1060,UH45301,86946.0,Married
1061,RY92647,0.0,Married
1062,IK12620,12160.0,Married
1063,GQ66762,33701.0,Single
1064,RY92254,33531.0,Married
1065,XD85577,69417.0,Divorced
1066,TM65736,38644.0,Married
1067,VJ51327,63209.0,Married
1068,GS98873,16061.0,Single
1069,CW49887,79487.0,Divorced
1070,MY31220,54230.0,Married
1071,UH35128,71210.0,Married
1072,WH52799,94903.0,Married
1073,WL99637,27293.0,Married
1074,UC84059,70950.0,Married
1075,HW62747,0.0,Married
1076,BH11344,37009.0,Single
1077,TX28465,52629.0,Married
1078,OK56965,31264.0,Divorced
1079,WT22392,65473.0,Married
1080,GG68407,0.0,Single
1081,KC71643,99144.0,Married
1082,NR32615,22520.0,Married
1083,GS69842,36615.0,Married
1084,KP72427,64455.0,Married
1085,KD23847,76374.0,Divorced
1086,GK72076,35457.0,Single
1087,NK91488,56005.0,Married
1088,QK46697,61040.0,Married
1089,WP73172,81367.0,Married
1090,PS30217,44817.0,Married
1091,EL62967,58508.0,Single
1092,MU23938,45259.0,Single
1093,VC83809,30817.0,Divorced
1094,VL34577,0.0,Single
1095,QE12539,40870.0,Married
1096,YO15246,35001.0,Single
1097,WF73839,49937.0,Married
1098,TJ11671,0.0,Married
1099,SV34223,58317.0,Married
1100,XD19546,0.0,Married
1101,OY95739,17101.0,Single
1102,SW57539,0.0,Divorced
1103,IA62027,0.0,Single
1104,FZ20933,24398.0,Married
1105,WR62597,24641.0,Married
1106,KU61611,69040.0,Married
1107,XW98867,17101.0,Single
1108,PP80817,59886.0,Married
1109,DT77901,14290.0,Married
1110,DX34647,43137.0,Married
1111,OD56551,27978.0,Single
1112,OO63074,25261.0,Married
1113,EH24828,58652.0,Married
1114,CX99919,28321.0,Single
1115,PS31050,0.0,Single
1116,NU32697,0.0,Single
1117,PU98976,0.0,Single
1118,ZR20842,94415.0,Married
1119,NF35573,0.0,Married
1120,DF66914,45331.0,Married
1121,YM99866,53904.0,Married
1122,VH62084,0.0,Single
1123,SE28250,0.0,Divorced
1124,MD86050,0.0,Single
1125,GF17866,28142.0,Married
1126,FU99476,74422.0,Divorced
1127,KO44736,35095.0,Divorced
1128,KI55845,55588.0,Married
1129,JJ24476,52391.0,Married
1130,VC68509,42240.0,Married
1131,QN62502,70146.0,Married
1132,EL92515,41121.0,Divorced
1133,VL84149,71210.0,Married
1134,JX19907,0.0,Married
1135,BC66921,41228.0,Single
1136,IA15979,40598.0,Single
1137,GN80437,0.0,Married
1138,AH65907,51790.0,Married
1139,VG57728,92593.0,Single
1140,AF81450,28657.0,Married
1141,YI28422,30262.0,Married
1142,GR26937,47197.0,Married
1143,BR99015,0.0,Single
1144,PB11270,0.0,Married
1145,PZ89632,0.0,Single
1146,LV62981,22093.0,Divorced
1147,AS97690,54483.0,Married
1148,SG32258,18944.0,Married
1149,MY80583,84365.0,Married
1150,WS57286,0.0,Married
1151,MF53477,25147.0,Single
1152,DQ28641,14315.0,Married
1153,EX46492,87864.0,Married
1154,VW20823,57844.0,Married
1155,LH26563,17913.0,Married
1156,FR56877,28806.0,Married
1157,ZY99878,90343.0,Single
1158,CS15289,79041.0,Married
1159,VM84548,99845.0,Married
1160,IA96447,85019.0,Married
1161,PT32230,70059.0,Married
1162,NK73719,70503.0,Divorced
1163,OH15771,0.0,Single
1164,XP61034,39492.0,Married
1165,ZN34245,0.0,Single
1166,FX55923,50405.0,Divorced
1167,ZZ83340,96021.0,Married
1168,HA99340,0.0,Married
1169,LE43061,0.0,Single
1170,UF77413,65794.0,Married
1171,UY45293,21975.0,Divorced
1172,TH84309,0.0,Married
1173,PZ94551,56649.0,Married
1174,FY40655,0.0,Single
1175,HS85465,92296.0,Married
1176,SI78985,39448.0,Married
1177,KF50730,71794.0,Married
1178,JO13576,21861.0,Married
1179,HJ79774,31591.0,Married
1180,KI18648,60662.0,Divorced
1181,EL99335,20608.0,Divorced
1182,LE84979,21331.0,Divorced
1183,CE12380,0.0,Single
1184,IB80924,90783.0,Divorced
1185,JF83834,36631.0,Divorced
1186,YN10988,0.0,Married
1187,YX15941,26030.0,Married
1188,ZB50601,0.0,Married
1189,HP50399,0.0,Divorced
1190,GC17585,25302.0,Married
1191,FG46258,16483.0,Married
1192,DO41287,0.0,Single
1193,GT54462,73222.0,Married
1194,BT76268,22061.0,Married
1195,QM38267,86321.0,Married
1196,LP82042,54668.0,Married
1197,EF52978,0.0,Married
1198,GH54524,69497.0,Married
1199,DP26592,86617.0,Single
1200,UP29839,22705.0,Divorced
1201,SS48498,20836.0,Married
1202,OB55054,88410.0,Single
1203,NP91656,0.0,Single
1204,SH74080,21073.0,Divorced
1205,KN25556,0.0,Married
1206,RB38792,66429.0,Married
1207,QR72180,66889.0,Married
1208,TW64385,36088.0,Single
1209,UO86707,75217.0,Single
1210,GF94951,0.0,Single
1211,NF53775,17557.0,Married
1212,YB58778,81064.0,Single
1213,PH77560,0.0,Single
1214,WA84789,75313.0,Married
1215,BI34376,45703.0,Married
1216,UQ63396,40036.0,Married
1217,BR23201,0.0,Married
1218,VH45094,65870.0,Married
1219,KD47243,91469.0,Single
1220,MY13737,42090.0,Married
1221,OR48881,21368.0,Married
1222,OU62604,78362.0,Divorced
1223,LW77178,33879.0,Married
1224,BQ12347,72874.0,Married
1225,FF61670,0.0,Single
1226,PM61374,0.0,Married
1227,BW25236,72215.0,Married
1228,XO22038,39854.0,Divorced
1229,QG51953,36655.0,Married
1230,SZ56338,37995.0,Married
1231,PX60116,40867.0,Married
1232,BW46202,28804.0,Married
1233,GW14109,48409.0,Single
1234,GP42026,19683.0,Married
1235,HR42454,88706.0,Married
1236,TL43709,89689.0,Divorced
1237,OL36978,67241.0,Married
1238,KT40899,75436.0,Married
1239,WE60408,91761.0,Married
1240,LG64797,25771.0,Married
1241,MD87746,60920.0,Single
1242,FN50615,96869.0,Single
1243,QF59448,17752.0,Married
1244,MU79385,60944.0,Married
1245,JH30384,22081.0,Married
1246,JE71423,73695.0,Married
1247,SK95364,0.0,Single
1248,VG56765,95697.0,Married
1249,NE24371,15300.0,Married
1250,MB69535,0.0,Married
1251,ZF27999,12902.0,Divorced
1252,MH40017,29809.0,Married
1253,YJ99764,0.0,Married
1254,AG22225,0.0,Married
1255,ZJ26179,25998.0,Married
1256,VO36036,28248.0,Single
1257,ZQ94281,68103.0,Divorced
1258,CK40732,0.0,Single
1259,UT73461,81079.0,Married
1260,LT57320,22732.0,Married
1261,BZ44726,49825.0,Married
1262,VU32116,0.0,Single
1263,EG94326,77265.0,Married
1264,EJ43595,0.0,Single
1265,QI37869,12876.0,Married
1266,SX65826,36431.0,Married
1267,XO42145,25927.0,Single
1268,WJ74851,26811.0,Married
1269,IG68709,41711.0,Single
1270,AC75391,35091.0,Divorced
1271,WO94087,0.0,Married
1272,YJ69332,22081.0,Married
1273,BM21532,0.0,Married
1274,PD32641,31320.0,Married
1275,CK39096,0.0,Married
1276,QV19964,33947.0,Married
1277,BF72793,0.0,Single
1278,WB12017,21189.0,Divorced
1279,PB43222,73759.0,Married
1280,AY84441,0.0,Single
1281,JQ65500,44988.0,Married
1282,OI29521,33432.0,Single
1283,MJ51323,46503.0,Divorced
1284,QI64880,0.0,Single
1285,HV93429,23636.0,Married
1286,TA89713,66429.0,Married
1287,IE15348,28466.0,Married
1288,LE65901,58082.0,Married
1289,FF68864,36523.0,Married
1290,YX99200,54710.0,Married
1291,LZ26801,73466.0,Married
1292,TA66375,51643.0,Single
1293,SC92090,83846.0,Married
1294,TK40018,0.0,Single
1295,ZD63451,53338.0,Married
1296,ZA83961,75203.0,Single
1297,DT35588,60475.0,Married
1298,VF87723,30658.0,Married
1299,QP69826,0.0,Married
1300,UW37050,60420.0,Married
1301,UH62254,0.0,Married
1302,BU41599,62739.0,Divorced
1303,DB71122,15144.0,Married
1304,TM14491,44428.0,Single
1305,OY94707,58297.0,Married
1306,LN55080,42191.0,Married
1307,TZ47750,26057.0,Divorced
1308,SJ74501,26608.0,Married
1309,LE26899,0.0,Married
1310,ML34366,66429.0,Married
1311,EI45850,25970.0,Married
1312,LD75023,48268.0,Divorced
1313,JW12998,24279.0,Married
1314,LP47259,0.0,Single
1315,XD21246,0.0,Single
1316,DW59142,71879.0,Single
1317,KX54900,57760.0,Single
1318,XV83643,20976.0,Married
1319,RX19151,67137.0,Married
1320,ZH42145,50148.0,Married
1321,ET79528,23008.0,Married
1322,GH36606,0.0,Single
1323,BC66536,84869.0,Married
1324,PN22481,0.0,Single
1325,VD27065,86860.0,Married
1326,IF38438,44695.0,Married
1327,ZC62609,0.0,Single
1328,FD64348,23046.0,Married
1329,TA58285,0.0,Married
1330,WV66165,84811.0,Single
1331,YE27183,0.0,Single
1332,TI47802,0.0,Married
1333,ZZ44902,40117.0,Married
1334,JD73594,72140.0,Divorced
1335,ZV93969,0.0,Single
1336,JS55721,12495.0,Divorced
1337,ZB62469,0.0,Single
1338,HZ74609,0.0,Married
1339,TJ76363,36495.0,Married
1340,QZ58370,86801.0,Married
1341,RF44930,52679.0,Married
1342,VJ44100,90804.0,Married
1343,PM13394,22404.0,Married
1344,NL80137,14262.0,Married
1345,NZ57065,36844.0,Married
1346,NM42917,58703.0,Married
1347,RR68322,65162.0,Married
1348,OF78862,54964.0,Married
1349,SC93784,61401.0,Married
1350,CM59084,25147.0,Single
1351,QA41558,73536.0,Married
1352,SD62061,24860.0,Married
1353,VP13613,65404.0,Married
1354,HF96939,34510.0,Divorced
1355,DU18362,0.0,Single
1356,RK24470,40113.0,Divorced
1357,XQ19793,20993.0,Divorced
1358,OB77084,0.0,Married
1359,PS69748,83846.0,Married
1360,JE13986,62587.0,Married
1361,TP41703,0.0,Single
1362,LD49835,73345.0,Married
1363,EK19337,0.0,Single
1364,GD55093,22705.0,Divorced
1365,NN68193,21440.0,Married
1366,TJ30354,22627.0,Married
1367,TA75663,38702.0,Married
1368,WG15841,26790.0,Married
1369,LO68739,64859.0,Married
1370,HM20544,0.0,Single
1371,EG56026,69263.0,Married
1372,VF21395,82655.0,Married
1373,SI11249,29401.0,Single
1374,IK99137,0.0,Divorced
1375,VO87785,26480.0,Divorced
1376,FS29897,0.0,Single
1377,JG36165,0.0,Single
1378,SJ42058,73268.0,Married
1379,CU13711,95579.0,Single
1380,GT65065,42142.0,Single
1381,UN39066,26676.0,Married
1382,UQ85283,41279.0,Single
1383,YF80144,15529.0,Married
1384,GE29173,0.0,Single
1385,DF21541,23170.0,Divorced
1386,JL59571,17343.0,Single
1387,DF94525,25854.0,Single
1388,YO58424,46900.0,Married
1389,MP76478,64125.0,Married
1390,HO92982,85355.0,Married
1391,MZ24175,21604.0,Divorced
1392,YD48962,0.0,Divorced
1393,QB47024,53998.0,Divorced
1394,MF18493,0.0,Divorced
1395,EP61084,68776.0,Married
1396,EN38348,45039.0,Married
1397,HJ15383,27658.0,Married
1398,LS98306,64113.0,Divorced
1399,PZ47477,41829.0,Married
1400,LT32391,21514.0,Married
1401,KK30016,27722.0,Divorced
1402,OA89218,21506.0,Divorced
1403,CY47265,10312.0,Married
1404,ZI47663,73054.0,Married
1405,GO14008,73775.0,Divorced
1406,BC43958,44788.0,Married
1407,AI61368,22510.0,Single
1408,UF37831,54613.0,Divorced
1409,PO90615,25965.0,Divorced
1410,GY74661,34911.0,Divorced
1411,MX50302,78618.0,Divorced
1412,TC84427,61080.0,Single
1413,IQ82914,60415.0,Divorced
1414,TY74870,25143.0,Divorced
1415,II83628,41045.0,Single
1416,ZR77995,97729.0,Married
1417,QT89604,55702.0,Married
1418,AB21519,93272.0,Married
1419,MP47256,23665.0,Married
1420,MA47641,20228.0,Divorced
1421,GQ20713,38713.0,Divorced
1422,WW87934,23815.0,Married
1423,HF75276,0.0,Divorced
1424,ET64028,47221.0,Married
1425,QA41472,34495.0,Married
1426,OZ92426,46264.0,Single
1427,UM69933,46051.0,Married
1428,RQ11502,23975.0,Married
1429,TX98128,0.0,Single
1430,XY52165,78561.0,Married
1431,GB39003,0.0,Single
1432,VH43367,61402.0,Married
1433,KG81168,65090.0,Married
1434,WU14549,88495.0,Married
1435,XB17553,52797.0,Married
1436,MY88518,31278.0,Married
1437,XE18554,24177.0,Married
1438,NY97446,96339.0,Married
1439,VT96364,68164.0,Single
1440,ZY20779,0.0,Single
1441,NN65845,21603.0,Married
1442,VC54081,0.0,Married
1443,CE94751,0.0,Single
1444,VM85856,34990.0,Single
1445,EH37385,22849.0,Married
1446,FI45719,32893.0,Married
1447,SB79528,0.0,Single
1448,WH81461,0.0,Single
1449,UD47050,26876.0,Single
1450,XZ17273,71663.0,Married
1451,XR97812,0.0,Single
1452,BW88060,16994.0,Married
1453,CP32818,64270.0,Single
1454,CM52565,0.0,Single
1455,YP40334,0.0,Single
1456,KD63998,56342.0,Single
1457,VC77127,0.0,Single
1458,AM30008,28327.0,Single
1459,PC83755,95697.0,Married
1460,XS22323,26876.0,Single
1461,YM43461,0.0,Single
1462,BH23017,0.0,Single
1463,OD18225,32918.0,Married
1464,VE31507,0.0,Single
1465,NR18672,63127.0,Married
1466,DM76654,22022.0,Single
1467,YY11432,51725.0,Married
1468,BD77090,79090.0,Married
1469,XA75063,39719.0,Divorced
1470,PQ13422,58194.0,Married
1471,NA89685,61990.0,Married
1472,AL35726,41479.0,Married
1473,WO70078,97899.0,Divorced
1474,CA56041,63878.0,Married
1475,HI41970,68671.0,Married
1476,AU46443,0.0,Single
1477,WC35554,34640.0,Married
1478,JR10216,21959.0,Married
1479,OH11674,51584.0,Divorced
1480,US85318,65744.0,Divorced
1481,FS19862,25198.0,Married
1482,ZP80713,79663.0,Divorced
1483,OK50159,31071.0,Single
1484,TP54769,39452.0,Divorced
1485,FS49381,25813.0,Divorced
1486,DQ79499,59965.0,Married
1487,NM62724,0.0,Single
1488,VO25602,98701.0,Married
1489,EP93369,0.0,Single
1490,DQ45854,64388.0,Single
1491,QG15661,66841.0,Divorced
1492,YA80645,33738.0,Divorced
1493,TW16499,43334.0,Married
1494,UP97629,0.0,Married
1495,NU42684,83431.0,Married
1496,FS42690,57647.0,Married
1497,BM69818,0.0,Divorced
1498,HK15299,38210.0,Married
1499,NP88496,0.0,Married
1500,SB99002,49734.0,Married
1501,VW82067,97131.0,Married
1502,JG30837,11689.0,Divorced
1503,AC22873,17120.0,Married
1504,RO85831,82157.0,Single
1505,WT71621,63297.0,Married
1506,OF24813,66014.0,Married
1507,GH31557,98121.0,Divorced
1508,WI89081,93495.0,Married
1509,IO27771,89382.0,Married
1510,HB99061,97742.0,Married
1511,HQ82089,0.0,Single
1512,JN72184,0.0,Divorced
1513,WQ46946,77153.0,Married
1514,WJ44028,94590.0,Married
1515,WH77063,74163.0,Married
1516,FI13966,40450.0,Married
1517,AQ46199,0.0,Single
1518,WV69362,0.0,Single
1519,RJ90816,33243.0,Married
1520,NH19236,0.0,Married
1521,VW88911,0.0,Single
1522,NV14535,20228.0,Divorced
1523,BM66931,92801.0,Married
1524,JW24035,0.0,Single
1525,PG82270,36845.0,Married
1526,RW65101,0.0,Single
1527,QO79771,72330.0,Married
1528,EC44438,19352.0,Married
1529,MW54213,0.0,Married
1530,ZN33412,25073.0,Single
1531,HZ56678,20261.0,Divorced
1532,AN36757,66851.0,Married
1533,NB54665,43860.0,Single
1534,MG99229,0.0,Single
1535,MX76292,48019.0,Married
1536,EJ90880,28786.0,Married
1537,WO95180,22283.0,Divorced
1538,BU53191,34133.0,Divorced
1539,ZK54897,60880.0,Married
1540,PP48389,0.0,Married
1541,XD29421,48115.0,Married
1542,OP26403,32017.0,Married
1543,XK15687,58518.0,Married
1544,ED29955,61542.0,Married
1545,QT84720,56761.0,Married
1546,ZH35315,22976.0,Married
1547,EE76374,0.0,Single
1548,RF72106,0.0,Single
1549,BS13111,0.0,Divorced
1550,JP12645,44428.0,Single
1551,ZF28570,52361.0,Single
1552,UU93074,32435.0,Married
1553,SZ60450,40272.0,Married
1554,HL63895,30492.0,Married
1555,UD27196,51524.0,Married
1556,OU53351,36635.0,Married
1557,SX50964,83389.0,Married
1558,RP30093,63035.0,Married
1559,BK73302,61638.0,Divorced
1560,CS93971,21073.0,Divorced
1561,RG13940,0.0,Single
1562,ZG94155,0.0,Married
1563,QN15356,0.0,Single
1564,MZ16820,86811.0,Married
1565,DO98345,72517.0,Married
1566,EQ69638,0.0,Single
1567,UK76814,84424.0,Married
1568,SR30440,43383.0,Married
1569,XE66367,96306.0,Divorced
1570,SZ70655,0.0,Single
1571,LX99948,65134.0,Married
1572,DK98861,94125.0,Married
1573,JX14364,39778.0,Married
1574,LI85491,0.0,Single
1575,JY87538,91871.0,Single
1576,VE55982,54000.0,Divorced
1577,WK99918,57709.0,Married
1578,XP16538,81132.0,Divorced
1579,HW42900,22926.0,Married
1580,JG84729,0.0,Single
1581,UX71137,69205.0,Married
1582,ND29059,78011.0,Married
1583,HC76653,32931.0,Married
1584,SG73822,99517.0,Divorced
1585,CB44654,59665.0,Single
1586,MQ15074,28082.0,Married
1587,YJ43481,91099.0,Single
1588,TP15362,28013.0,Divorced
1589,YX90754,55478.0,Married
1590,TQ32702,22568.0,Married
1591,TS50305,0.0,Single
1592,BY22068,39335.0,Married
1593,TJ48439,0.0,Single
1594,TE61015,0.0,Married
1595,RD89159,58842.0,Married
1596,VW86720,0.0,Single
1597,UM76485,0.0,Single
1598,LS62045,70037.0,Married
1599,ZG84862,0.0,Single
1600,CD76093,59847.0,Married
1601,FO99259,26630.0,Divorced
1602,KN87338,48039.0,Married
1603,LT89398,0.0,Married
1604,NZ19529,0.0,Single
1605,PR41853,0.0,Married
1606,LH92841,88891.0,Married
1607,XR84971,36537.0,Single
1608,BP83941,0.0,Married
1609,PY80449,53603.0,Married
1610,ET22260,0.0,Single
1611,OF47250,92374.0,Divorced
1612,WB58031,39658.0,Married
1613,UV80201,0.0,Single
1614,PY10605,0.0,Single
1615,JI82682,0.0,Married
1616,BU14748,50755.0,Married
1617,QS75550,93383.0,Single
1618,LD26428,0.0,Single
1619,MY43761,50607.0,Single
1620,LO77543,72302.0,Divorced
1621,GY55415,0.0,Single
1622,IB42395,0.0,Single
1623,ZU74482,60920.0,Single
1624,NL74789,0.0,Single
1625,YU86594,55674.0,Married
1626,QN37451,0.0,Single
1627,HS28694,25317.0,Married
1628,IL83479,42983.0,Married
1629,EF87528,26802.0,Married
1630,IV74747,0.0,Divorced
1631,JZ81608,53808.0,Married
1632,EO40136,93403.0,Divorced
1633,ZR40902,26435.0,Married
1634,PO89542,0.0,Married
1635,FX57380,39854.0,Divorced
1636,NM22175,0.0,Married
1637,BC97773,91368.0,Divorced
1638,MN34012,0.0,Married
1639,KY29506,92850.0,Single
1640,LC44944,0.0,Married
1641,HC20975,30915.0,Married
1642,IF87079,48927.0,Divorced
1643,EP18940,0.0,Married
1644,SB44003,61108.0,Divorced
1645,MK15785,48015.0,Married
1646,VP89545,0.0,Married
1647,HJ58678,57587.0,Divorced
1648,SH51981,70301.0,Divorced
1649,IA52178,81119.0,Married
1650,WC42895,65724.0,Single
1651,OP54725,53351.0,Married
